t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
3.362,-0.35235597318145767,1.9687166551241821,-1.323008086047053,1.7282286600193215,-2.9644903082109706,-7.611113064474209,-0.6117331480271792,1.3836198207877037
3.363,-0.3511527996252467,1.9689316167189126,-1.3214701781859186,1.7270965802516012,-2.9651014209542645,-7.609725055902063,-0.6104516237254378,1.3925564936404662
3.364,-0.3499520227230677,1.969145393766553,-1.3199306237206843,1.7259551110521594,-2.965711249996088,-7.608328108177625,-0.609165907562169,1.40149876316568
3.365,-0.34875365214107806,1.9693579893250135,-1.3183893952277335,1.7248042616315076,-2.9663197910729613,-7.606922215548819,-0.6078759518781247,1.4104466559174367
3.366,-0.34755769763414796,1.9695694064478282,-1.316846465131492,1.7236440413398755,-2.9669270398744816,-7.605507372239397,-0.6065817089802277,1.4194001989450091
3.367,-0.3463641690457085,1.9697796481843537,-1.3153018057042614,1.7224744596691546,-2.967532992043415,-7.604083572448837,-0.6052831311427966,1.428359419785051
3.368,-0.3451730763076199,1.9699887175799597,-1.3137553890660827,1.7212955262548504,-2.9681376431757758,-7.602650810352234,-0.6039801706087389,1.437324346453976
3.369,-0.3439844294400445,1.9701966176762173,-1.312207187184602,1.7201072508780186,-2.9687409888209064,-7.601209080100167,-0.6026727795907033,1.4462950074405783
3.37,-0.34279823855133745,1.9704033515110808,-1.3106571718749596,1.7189096434672009,-2.969343024481544,-7.599758375818557,-0.6013609102722006,1.4552714316988438
3.371,-0.3416145138379411,1.970608922119066,-1.3091053147996836,1.71770271410035,-2.9699437456138886,-7.5982986916085,-0.6000445148086854,1.4642536486410012
3.372,-0.34043326558429204,1.9708133325314234,-1.3075515874685988,1.716486473006751,-2.970543147627661,-7.596830021546089,-0.5987235453286119,1.4732416881307382
3.373,-0.33925450416274044,1.9710165857763078,-1.305995961238753,1.7152609305689437,-2.971141225886157,-7.595352359682228,-0.5973979539344553,1.482235580476639
3.374,-0.33807824003347897,1.971218684878942,-1.3044384073143536,1.714026097324635,-2.9717379757062963,-7.593865700042421,-0.5960676927037081,1.4912353564257812
3.375,-0.3369044837444764,1.9714196328617781,-1.302878896746711,1.7127819839686058,-2.9723333923586654,-7.592370036626544,-0.5947327136898433,1.5002410471575653
3.376,-0.3357332459314301,1.9716194327446526,-1.3013174004342072,1.7115286013546225,-2.9729274710675555,-7.590865363408623,-0.5933929689232581,1.5092526842776777
3.377,-0.3345645373177153,1.9718180875449396,-1.2997538891222606,1.7102659604973438,-2.973520207010998,-7.589351674336575,-0.59204841041219,1.5182702998122521
3.378,-0.3333983687143564,1.9720156002776972,-1.298188333403318,1.7089940725742172,-2.9741115953207897,-7.587828963331946,-0.5906989901436109,1.5272939262021956
3.379,-0.3322347510199983,1.9722119739558117,-1.2966207037168491,1.7077129489273866,-2.9747016310825196,-7.586297224289641,-0.5893446600841025,1.5363235962976627
3.38,-0.3310736952208859,1.9724072115901392,-1.2950509703493527,1.70642260106559,-2.9752903093355876,-7.584756451077633,-0.587985372180707,1.5453593433527235
3.381,-0.32991521239085847,1.9726013161896387,-1.2934791034343809,1.7051230406660611,-2.9758776250732186,-7.583206637536661,-0.586621078361766,1.5544012010201493
3.382,-0.32875931369134304,1.9727942907615068,-1.291905072952564,1.7038142795764262,-2.9764635732424756,-7.581647777479923,-0.5852517305377385,1.5634492033463652
3.383,-0.32760601037136666,1.972986138311305,-1.2903288487316624,1.7024963298166118,-2.9770481487442626,-7.580079864692752,-0.5838772806020089,1.5725033847665213
3.384,-0.32645531376756254,1.9731768618430843,-1.28875040044661,1.7011692035807395,-2.9776313464333315,-7.578502892932277,-0.5824976804316757,1.5815637800997455
3.385,-0.32530723530419686,1.9733664643595066,-1.2871696976195852,1.6998329132390304,-2.978213161118277,-7.576916855927083,-0.5811128818883333,1.5906304245444847
