t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
8.149,-1.9898944539242271,0.20079856135341737,-1.2299989689576296,0.8508438304904057,-1.6713650482388827,14.844810949207968,-0.5969865620497994,8.655466474830174
8.15,-1.9897736330901772,0.2019922995045043,-1.235528118187128,0.8585847935589477,-1.671964966668854,14.853458999968172,-0.6028832021494412,8.640464237512925
8.151,-1.9896508973337028,0.2031977035775526,-1.2411018623885555,0.8662771424705774,-1.6725707849357747,14.862092122239504,-0.6087959941603509,8.625589761836508
8.152,-1.9895262221380494,0.204414802362992,-1.2467195480424054,0.8739207731496366,-1.6731825188249392,14.87071044458447,-0.614723636387033,8.61084651573484
8.153,-1.9893995829498747,0.20564362221781682,-1.2523805278195952,0.8815155867013794,-1.6738001829262332,14.879314098787871,-0.6206648790215608,8.596237837724571
8.154,-1.9892709551746341,0.20688418716421642,-1.2580841606018442,0.8890614892216572,-1.674423790683804,14.887903219736364,-0.6266185232613597,8.58176694117099
8.155,-1.9891403141723014,0.20813651898337848,-1.2638298114992945,0.896558391611079,-1.6750533544433115,14.896477945306454,-0.6325834204422605,8.567436918614968
8.156,-1.9890076352534793,0.20940063730409758,-1.2696168518659179,0.904006209393057,-1.6756888854965764,14.90503841626087,-0.6385584711916842,8.55325074614964
8.157,-1.988872893675941,0.21067655968590598,-1.2754446593132172,0.9114048625352245,-1.6763303941234806,14.91358477615323,-0.6445426246073142,8.539211287835574
8.158,-1.9887360646416194,0.21196430169668704,-1.2813126177245682,0.9187542752758245,-1.676977889631101,14.922117171243599,-0.650534877467604,8.52532130013869
8.159,-1.9885971232941366,0.21326387698408894,-1.2872201172689093,0.9260543759521154,-1.6776313803897305,14.930635750422134,-0.6565342734776071,8.511583436384255
8.16,-1.9884560447168746,0.2145752973408689,-1.293166554416492,0.9333050968328854,-1.6782908738658533,14.939140665143965,-0.6625399025572933,8.498000251210282
8.161,-1.9883128039316682,0.21589857276366534,-1.2991513319567423,0.9405063739536287,-1.6789563766518183,14.947632069374444,-0.6685509001766496,8.4845742050104
8.162,-1.988167375898165,0.21723371150492304,-1.305173859018938,0.9476581469538918,-1.6796278944920722,14.956110119544963,-0.6745664467429134,8.47130766835434
8.163,-1.9880197355138935,0.21858072011792007,-1.3112335510976245,0.9547603589176276,-1.6803054323059248,14.964574974521172,-0.6805857670461622,8.45820292637191
8.164,-1.9878698576151237,0.21993960349429484,-1.3173298300821998,0.961812956214384,-1.6809889942065424,14.973026795581962,-0.6866081297672486,8.44526218309141
8.165,-1.9877177169785567,0.22131036489408817,-1.3234621242929139,0.9688158883424739,-1.6816785835161745,14.981465746411498,-0.6926328470546199,8.432487565717548
8.166,-1.987563288323921,0.22269300596786232,-1.3296298685231527,0.975769107772498,-1.6823742027773922,14.989891993103296,-0.6986592741746108,8.419881128838965
8.167,-1.9874065463175312,0.2240875267707293,-1.335832504089868,0.9826725697916838,-1.683075853760251,14.998305704178053,-0.7046868092410162,8.40744485855136
8.168,-1.9872474655768846,0.2254939257679664,-1.3420694788924425,0.9895262323478715,-1.683783537465214,15.006707050614818,-0.7107148930290013,8.395180676485273
8.169,-1.987086020676369,0.22691219983190117,-1.3483402474804569,0.9963300558921543,-1.6844972541216725,15.01509620589534,-0.7167430088786367,8.383090443727406
8.17,-1.986922186154148,0.22834234422993366,-1.3546442711327205,1.0030840032209527,-1.6852170031819966,15.023473346063962,-0.7227706826936782,8.371175964620459
8.171,-1.986755936520308,0.2297843526032912,-1.3609810179468316,1.0097880393153214,-1.6859427833109055,15.03183864980131,-0.728797483040707,8.35943899043253
8.172,-1.9865872462663419,0.23123821693637228,-1.3673499629413859,1.0164421311779712,-1.6866745923700854,15.040192298513809,-0.7348230213541765,8.347881222881762
8.173,-1.9864160898729368,0.23270392754294644,-1.373750588128143,1.0230462476623996,-1.6874124274112732,15.048534476388225,-0.7408469296797033,8.336504238982052
8.174,-1.9862424416542261,0.2341814744412086,-1.3801823802092228,1.02960035900536,-1.688156285368561,15.056865367668337,-0.7468685848710009,8.32530855998797
8.175,-1.9860662756246175,0.23567084848695416,-1.3866448285742305,1.0361044364978647,-1.6889061636292688,15.065185154384906,-0.7528875369655663,8.314295187445172
8.176,-1.9858875656687858,0.23717203992482772,-1.3931374278903967,1.0425584528743514,-1.6896620593049878,15.073494019497101,-0.7589034454725017,8.303465351587914
8.177,-1.9857062855548508,0.23868503829934026,-1.3996596782914537,1.0489623822471157,-1.6904239691870138,15.081792147148773,-0.7649159967908478,8.29282022385963
8.178,-1.9855224089312784,0.24020983250427874,-1.4062110853027565,1.0553161999900014,-1.6911918897714537,15.090079722614169,-0.7709249034239163,8.282360919389632
8.179,-1.9853359093237581,0.24174641083086748,-1.4127911597645602,1.0616198826252627,-1.691965817283714,15.09835693224572,-0.7769299032103779,8.272088499407934
8.18,-1.985146760132054,0.24329476101471936,-1.4193994177536693,1.0678734077136225,-1.6927457477023886,15.106623963423992,-0.7829307585719237,8.262003973598716
8.181,-1.984954934626833,0.24485487028153155,-1.426035380503364,1.0740767537472435,-1.6935316767825264,15.114881004509472,-0.7889272557770258,8.252108302393426
8.182,-1.9847604059464652,0.24642672539159044,-1.4326985743219225,1.08022990004575,-1.694323600078308,15.123128244796408,-0.7949192042206886,8.242402399203876
8.183,-1.9845631470938006,0.24801031268306237,-1.4393885305096896,1.0863328266550822,-1.6951215129651227,15.131365874468472,-0.8009064357197911,8.232887132596252
8.184,-1.984363130932911,0.24960561811412457,-1.4461047852749962,1.0923855142492926,-1.6959254106610715,15.139594084556437,-0.8068888038239137,8.223563328406385
8.185,-1.984160330185812,0.2512126273039029,-1.4528468796488214,1.098387944035025,-1.69673528824788,15.147813066897587,-0.8128661831411715,8.214431771797281
8.186,-1.98395471742915,0.2528313255722502,-1.4596143593983717,1.1043400976586892,-1.697551140691238,15.1560230140969,-0.818838468678877,8.20549320925944
8.187,-1.9837462650908633,0.25446169797839974,-1.4664067749398177,1.1102419571163726,-1.6983729628605853,15.164224119490163,-0.8248055751988489,8.196748350554444
8.188,-1.983534945446811,0.25610372935846987,-1.4732236812500157,1.1160935046662166,-1.6992007495483272,15.172416577108642,-0.8307674365869055,8.188197870602808
8.189,-1.9833207306173772,0.2577574043618397,-1.4800646377774491,1.1218947227432934,-1.7000344954884956,15.180600581645487,-0.8367240052363584,8.17984241131659
8.19,-1.9831035925640395,0.2594227074864495,-1.4869292083525396,1.1276455938770003,-1.700874195374878,15.188776328423884,-0.8426752514453292,8.17168258337728
8.191,-1.9828835030859122,0.26109962311298124,-1.4938169610972158,1.1333461006107233,-1.701719843878595,15.196944013366712,-0.8486211628274227,8.16371896795993
8.192,-1.982660433816261,0.2627881355379566,-1.5007274683338974,1.1389962254237866,-1.7025714356651436,15.205103832967772,-0.8545617437355779,8.155952118404025
8.193,-1.982434356218984,0.2644882290057966,-1.5076603064940726,1.1445959506557135,-1.7034289654109298,15.21325598426468,-0.8604970146989134,8.148382561831653
8.194,-1.9822052415850684,0.2661998877397971,-1.5146150560263267,1.1501452584325462,-1.7042924278192668,15.221400664813146,-0.866427011872106,8.14101080071387
8.195,-1.9819730610290196,0.26792309597206804,-1.5215913013039672,1.1556441305952565,-1.705161817635863,15.229538072662702,-0.87235178649712,8.133837314385822
8.196,-1.9817377854852583,0.2696578379724649,-1.5285886305324217,1.1610925486302506,-1.7060371296638144,15.237668406334002,-0.8782714043771053,8.126862560511144
8.197,-1.981499385704495,0.271404098076483,-1.5356066356562212,1.166490493601735,-1.7069183587780876,15.245791864797354,-0.8841859453619942,8.120086976496568
8.198,-1.9812578322500762,0.2731618607121589,-1.5426449122658072,1.1718379460860122,-1.7078054999395138,15.253908647452697,-0.8900955028456851,8.11351098085718
8.199,-1.9810130954943084,0.27493111042597285,-1.5497030595040662,1.1771348861075515,-1.7086985482082926,15.262018954110808,-0.896000183274411,8.107134974533164
8.2,-1.980765145614752,0.27671183190779997,-1.5567806799728086,1.1823812930768933,-1.709597498757029,15.270122984975922,-0.901900105666192,8.100959342158465
